timestamp,pqr_x,pqr_y,pqr_z,acc_x,acc_y,acc_z
1760390991376320,-0.003361,0.001786,-0.000173,0.414791,-5.546628,-7.968990
1760390991377287,0.001129,0.000191,0.001896,0.414837,-5.557786,-7.978409
1760390991378254,-0.002149,-0.001911,-0.000167,0.408376,-5.546581,-7.967387
1760390991379221,-0.004611,-0.000657,0.001442,0.406769,-5.557733,-7.957800
1760390991380334,-0.000559,0.003075,-0.001421,0.424270,-5.544937,-7.967228
1760390991381301,0.001547,-0.001473,-0.003025,0.421060,-5.552997,-7.962474
1760390991382273,-0.000086,-0.003140,-0.005502,0.419457,-5.546557,-7.951437
1760390991383242,-0.000104,-0.003952,-0.002614,0.422745,-5.540269,-7.981575
1760390991384209,0.001553,-0.002694,-0.003017,0.398817,-5.538717,-7.965953
1760390991385334,-0.000073,-0.000245,-0.003443,0.408380,-5.549837,-7.965775
1760390991386301,0.001088,-0.000618,-0.000159,0.398858,-5.538639,-7.973904
1760390991387265,-0.000932,-0.003132,0.000263,0.414767,-5.546559,-7.967378
1760390991388239,-0.000478,-0.006858,-0.004655,0.408471,-5.546682,-7.983287
1760390991389209,-0.001341,-0.003508,0.002299,0.392491,-5.546628,-7.973867
1760390991390333,0.000322,-0.001059,-0.000564,0.409885,-5.544983,-7.959437
1760390991391311,-0.005024,0.001811,0.000613,0.416322,-5.548210,-7.968900
1760390991392273,0.000310,0.002686,-0.000175,0.410097,-5.554610,-7.976898
1760390991393239,-0.003337,-0.003549,-0.002212,0.422831,-5.549811,-7.976852
1760390991394218,-0.000530,-0.000662,-0.001802,0.406839,-5.554622,-7.972137
1760390991395192,0.003979,-0.001873,-0.002587,0.406819,-5.544968,-7.965887
1760390991396231,-0.001722,-0.000668,-0.002209,0.409951,-5.556217,-7.964155
1760390991397198,-0.004553,-0.001513,-0.004698,0.401987,-5.559360,-7.964187
1760390991398326,-0.005798,-0.002330,-0.001413,0.409835,-5.538629,-7.957893
1760390991399286,-0.001746,0.003866,-0.000186,0.419463,-5.533706,-7.951532
1760390991400253,-0.002976,-0.001455,0.000634,0.416136,-5.533755,-7.951444
1760390991401221,-0.001312,0.000593,-0.003455,0.418004,-5.543396,-7.970577
1760390991402192,-0.000492,-0.003105,-0.001382,0.426118,-5.541807,-7.981657
1760390991403320,0.001536,-0.003120,-0.001778,0.419608,-5.548223,-7.970525
1760390991404286,-0.001730,0.002228,-0.004284,0.406782,-5.545024,-7.970605
1760390991405252,-0.000080,-0.001909,-0.002614,0.424223,-5.548217,-7.962484
1760390991406211,-0.000506,-0.002307,-0.003037,0.416398,-5.557751,-7.957794
1760390991407339,0.001936,-0.000231,0.000257,0.408351,-5.546603,-7.957883
1760390991408309,0.001518,-0.000616,0.001487,0.422704,-5.544924,-7.953053
1760390991409278,-0.000945,-0.002700,0.000254,0.424432,-5.562552,-7.973587
1760390991410244,0.005623,-0.003943,-0.002981,0.419610,-5.552981,-7.964133
1760390991411211,-0.000521,0.000585,-0.000568,0.399046,-5.559428,-7.983356
1760390991412334,-0.002916,-0.001912,-0.003446,0.417967,-5.556173,-7.964168
1760390991413290,0.002362,0.000587,-0.001369,0.424360,-5.549797,-7.968925
1760390991414253,-0.000966,-0.001450,0.001471,0.408411,-5.554658,-7.975288
1760390991415227,0.003172,0.002670,-0.002208,0.417918,-5.537068,-7.970567
1760390991416193,-0.003770,-0.000211,0.001059,0.409901,-5.546574,-7.962605
1760390991417321,-0.000917,-0.000255,-0.003459,0.424207,-5.544921,-7.956175
1760390991418290,-0.000114,-0.001457,0.001873,0.413023,-5.549751,-7.956151
1760390991419249,-0.002140,-0.003096,0.000655,0.408357,-5.548157,-7.961040
1760390991420204,-0.000123,-0.001054,0.001076,0.403674,-5.551359,-7.975314
1760390991421343,0.000311,-0.000631,-0.000988,0.414799,-5.543409,-7.962642
1760390991422315,0.000707,0.001410,-0.000591,0.424326,-5.543331,-7.959385
1760390991423283,-0.002940,-0.001473,-0.001395,0.413258,-5.543337,-7.972179
1760390991424251,0.001128,-0.001470,-0.000163,0.398786,-5.548207,-7.962708
1760390991425218,-0.001328,0.000610,-0.000180,0.411581,-5.541822,-7.967422
1760390991426334,-0.000541,-0.000227,0.001481,0.405279,-5.549833,-7.978521
1760390991427266,-0.001358,-0.001475,-0.000168,0.395672,-5.557834,-7.972200
1760390991428244,-0.000520,0.001431,-0.001412,0.425930,-5.554634,-7.976699
1760390991429214,-0.001771,0.000190,0.001461,0.411649,-5.562521,-7.973619
1760390991430338,0.000295,-0.003130,-0.001388,0.413340,-5.576912,-7.976757
1760390991431306,0.001513,0.001419,-0.000165,0.421082,-5.548167,-7.968853
1760390991432425,-0.000121,0.001025,0.000237,0.410081,-5.559398,-7.975275
1760390991433227,-0.003378,-0.001459,-0.001823,0.398815,-5.551442,-7.969018
1760390991434349,0.003541,-0.001446,0.002733,0.397142,-5.545033,-7.964272
1760390991435335,-0.000927,0.000159,-0.003446,0.408431,-5.543424,-7.961104
1760390991436310,-0.002548,-0.001473,-0.000580,0.403681,-5.554667,-7.978507
1760390991437285,0.002335,-0.001020,0.001892,0.397266,-5.554595,-7.975315
1760390991438293,0.001922,-0.001060,0.000254,0.406850,-5.548205,-7.973775
1760390991439251,-0.000520,-0.003535,0.000254,0.416408,-5.554563,-7.965771
1760390991440206,0.006435,0.002260,-0.000549,0.410039,-5.559391,-7.972115
1760390991441244,0.000726,-0.000651,-0.001375,0.408576,-5.559413,-7.981693
1760390991442226,-0.004181,0.000161,-0.002239,0.422802,-5.548204,-7.968913
1760390991443194,-0.000140,0.002662,0.001453,0.406860,-5.551361,-7.962659
1760390991444319,0.003978,0.001417,-0.000552,0.421108,-5.551326,-7.960926
1760390991445285,0.001092,0.000574,0.000258,0.417949,-5.540255,-7.973751
1760390991446243,-0.001298,-0.004370,-0.003018,0.409893,-5.541790,-7.954722
1760390991447200,-0.001345,-0.000639,0.001877,0.416398,-5.554554,-7.962584
1760390991448190,-0.004573,0.000152,-0.001831,0.400364,-5.541831,-7.956386
1760390991449331,-0.000934,-0.000649,-0.001400,0.392542,-5.543456,-7.972322
1760390991450297,-0.003346,0.001016,-0.000606,0.416347,-5.541790,-7.972097
1760390991451279,-0.000910,-0.003108,-0.000167,0.422712,-5.540195,-7.972057
1760390991452241,-0.001753,0.000180,-0.001405,0.405452,-5.538672,-7.996114
1760390991453197,0.002364,-0.001056,-0.002592,0.409884,-5.544932,-7.961023
1760390991454318,0.002349,-0.001032,-0.000559,0.421184,-5.548137,-7.967328
1760390991455291,0.005607,0.000604,-0.002182,0.414759,-5.552936,-7.962570
1760390991456269,-0.002538,0.000991,-0.000588,0.424189,-5.548095,-7.954548
1760390991457236,-0.001745,-0.000644,-0.001000,0.413098,-5.530513,-7.956336
1760390991458204,0.000703,-0.004349,0.000686,0.414820,-5.544948,-7.965832
1760390991459322,0.003601,-0.000222,-0.001776,0.403602,-5.543391,-7.970611
1760390991460278,0.003151,-0.000231,-0.003417,0.405262,-5.549786,-7.970595
1760390991461240,-0.000537,-0.001457,0.001478,0.400395,-5.548164,-7.967422
1760390991462213,-0.001738,-0.000246,-0.000574,0.419609,-5.551383,-7.970509
1760390991463191,0.001160,-0.002721,-0.003012,0.414766,-5.545047,-7.965768
1760390991464315,-0.000110,0.001826,-0.001399,0.417994,-5.553023,-7.973639
1760390991465281,0.001109,0.000585,-0.002615,0.409981,-5.541847,-7.965809
1760390991466239,-0.000099,-0.002697,0.000249,0.417816,-5.538587,-7.960992
1760390991467194,0.001121,-0.000233,-0.001807,0.410018,-5.548239,-7.973730
1760390991468327,0.000727,-0.004767,-0.001361,0.421095,-5.543348,-7.962541
1760390991469297,-0.000929,-0.000240,-0.001795,0.408341,-5.548185,-7.967369
1760390991470273,0.004402,0.000596,-0.000957,0.402084,-5.540263,-7.973859
1760390991471240,0.000720,-0.002695,-0.000963,0.414725,-5.546558,-7.962574
1760390991472219,-0.000909,-0.003539,-0.002609,0.403503,-5.532232,-7.965890
1760390991473334,0.000306,-0.000229,-0.002210,0.422827,-5.543446,-7.987963
1760390991474297,0.003164,-0.001428,0.001073,0.411655,-5.545059,-7.978536
1760390991475269,-0.000519,0.001408,-0.000990,0.413220,-5.552969,-7.965801
1760390991476246,0.000706,0.000176,-0.000160,0.418054,-5.557804,-7.972065
1760390991477223,-0.000924,0.000595,-0.000185,0.417903,-5.556154,-7.968809
1760390991478192,-0.000914,-0.001851,0.000661,0.419686,-5.564188,-7.975200
1760390991479310,-0.003786,-0.001067,0.000633,0.418071,-5.560973,-7.973647
1760390991480266,0.002737,-0.001052,0.000676,0.419532,-5.564172,-7.967191
1760390991481240,0.001089,-0.000220,0.001063,0.408334,-5.540229,-7.961097
1760390991482213,0.002329,0.001442,0.002715,0.419620,-5.535450,-7.980135
1760390991483196,0.001079,-0.000217,0.001061,0.417961,-5.546616,-7.980026
1760390991484331,-0.000518,-0.002691,0.000245,0.413362,-5.535480,-7.984999
1760390991485297,-0.000090,-0.001880,-0.000168,0.416387,-5.548219,-7.967357
1760390991486255,-0.001320,0.001005,-0.003052,0.429241,-5.557747,-7.972037
1760390991487213,0.000695,0.002675,-0.000584,0.406782,-5.546648,-7.972164
1760390991488196,-0.000876,-0.003543,-0.003433,0.410080,-5.549839,-7.980081
1760390991489326,-0.000916,-0.001906,-0.001794,0.403566,-5.543429,-7.967434
1760390991490292,0.001103,0.001439,-0.001000,0.413087,-5.551363,-7.954630
1760390991491270,0.000323,0.001426,-0.001391,0.405204,-5.552989,-7.967368
1760390991492230,-0.001764,0.001430,-0.000182,0.410020,-5.549854,-7.975280
1760390991493195,-0.001715,-0.001479,-0.003854,0.411691,-5.559466,-7.976871
1760390991494318,-0.001722,0.000975,-0.002628,0.408307,-5.540239,-7.962636
1760390991495289,0.003178,-0.001065,-0.002192,0.414718,-5.530628,-7.965851
1760390991496284,-0.004604,0.002203,-0.000613,0.419438,-5.552887,-7.959302
1760390991497269,-0.000503,-0.005593,-0.001380,0.419488,-5.549774,-7.959379
1760390991498246,-0.001729,-0.001875,-0.000579,0.421172,-5.541763,-7.970563
1760390991499206,-0.000492,-0.000228,-0.000582,0.414733,-5.544946,-7.964205
1760390991500319,0.000732,0.000170,-0.003026,0.417954,-5.548192,-7.968963
1760390991501288,-0.000542,-0.001045,0.000233,0.417904,-5.552939,-7.964114
1760390991502268,-0.002152,-0.001464,0.001051,0.410030,-5.545024,-7.978531
1760390991503239,0.001546,-0.002724,-0.003827,0.414877,-5.548181,-7.973759
1760390991504207,-0.001330,-0.001454,-0.001412,0.411709,-5.560944,-7.967376
1760390991505341,0.001965,0.003485,-0.003040,0.403635,-5.553059,-7.976919
1760390991506299,-0.001319,-0.002723,-0.003034,0.406779,-5.556187,-7.967334
1760390991507265,-0.003366,-0.003133,-0.005100,0.411522,-5.538594,-7.965806
1760390991508243,-0.000510,-0.001046,-0.002217,0.417960,-5.551372,-7.972073
1760390991509213,0.002727,-0.000630,-0.000147,0.410085,-5.553058,-7.978469
1760390991510337,-0.002171,0.001414,-0.000184,0.421289,-5.551426,-7.984791
1760390991511306,-0.005018,-0.002707,-0.001423,0.417998,-5.554588,-7.973619
1760390991512277,0.000315,-0.000223,-0.002621,0.413220,-5.565879,-7.983142
1760390991513232,0.003178,0.000600,-0.002625,0.427567,-5.549795,-7.976791
1760390991514210,0.001495,-0.000198,0.001889,0.416359,-5.559292,-7.954580
1760390991515183,0.005208,-0.000614,-0.000964,0.406958,-5.570556,-7.964165
1760390991516311,-0.000478,-0.000627,-0.002620,0.413175,-5.543435,-7.970570
1760390991517277,-0.000088,0.000989,-0.003444,0.400395,-5.560944,-7.965782
1760390991518244,-0.001317,-0.003534,-0.000979,0.421181,-5.556144,-7.962543
1760390991519211,0.001114,-0.000223,-0.000156,0.421144,-5.541788,-7.964183
1760390991520324,0.000325,-0.000246,-0.003858,0.403742,-5.549833,-7.970651
1760390991521299,-0.000930,0.000596,-0.001378,0.419510,-5.548162,-7.960968
1760390991522277,-0.001705,0.000156,-0.003038,0.398801,-5.556156,-7.962640
1760390991523247,-0.001712,0.000166,-0.003044,0.408398,-5.559344,-7.964151
1760390991524215,-0.000509,-0.003110,-0.002609,0.408283,-5.541800,-7.959459
1760390991525197,-0.002134,-0.000226,-0.002219,0.409890,-5.543422,-7.965787
1760390991526322,0.003545,-0.003092,0.003971,0.398793,-5.541798,-7.962719
1760390991527266,-0.003347,0.000964,-0.005504,0.409873,-5.540210,-7.949963
1760390991528241,0.000669,-0.000226,0.001898,0.405124,-5.537057,-7.964254
1760390991529211,0.002331,0.001864,-0.000981,0.409726,-5.549791,-7.948230
1760390991530192,0.000710,0.001435,0.000239,0.409871,-5.548217,-7.964152
1760390991531321,0.001133,-0.001456,-0.000961,0.409924,-5.537028,-7.968955
1760390991532282,-0.001336,-0.006421,0.000250,0.405296,-5.537053,-7.975474
1760390991533249,-0.001312,-0.002321,-0.001379,0.421118,-5.541831,-7.968936
1760390991534215,-0.000487,-0.003112,-0.002216,0.419542,-5.543396,-7.964159
1760390991535190,0.001951,-0.001445,-0.002211,0.408341,-5.548215,-7.967328
1760390991536317,0.002362,0.000612,-0.002202,0.405318,-5.556285,-7.983253
1760390991537284,0.004801,-0.000209,-0.002185,0.419662,-5.538613,-7.981685
1760390991538255,0.000294,-0.005599,-0.000139,0.411750,-5.543440,-7.984885
1760390991539213,-0.000074,-0.003138,-0.003027,0.405298,-5.541851,-7.972270
1760390991540336,-0.003794,-0.002710,-0.001418,0.419565,-5.565717,-7.965620
1760390991541189,0.002353,-0.004332,-0.000960,0.405322,-5.556247,-7.975349
1760390991542321,0.005205,-0.001047,-0.002181,0.418059,-5.548175,-7.968956
1760390991543290,-0.000893,0.000994,-0.004693,0.432337,-5.551357,-7.970420
1760390991544257,0.001120,0.001019,-0.001380,0.410011,-5.554520,-7.962585
1760390991545224,-0.002140,-0.000663,-0.001402,0.413111,-5.533862,-7.969005
1760390991546198,-0.002563,-0.001893,-0.000983,0.408521,-5.554630,-7.981688
1760390991547325,0.000713,0.004716,-0.000191,0.405255,-5.540184,-7.973802
1760390991548295,-0.002176,-0.003509,0.000643,0.413174,-5.552967,-7.967340
1760390991549265,0.001107,-0.002285,-0.000967,0.403733,-5.546696,-7.986495
1760390991550231,0.000287,-0.000222,0.000227,0.414812,-5.556253,-7.968895
1760390991551208,-0.002570,-0.002728,-0.001002,0.413162,-5.548212,-7.973691
1760390991552331,-0.000121,-0.002276,-0.000582,0.406888,-5.565759,-7.981588
1760390991553287,0.003135,-0.001468,0.001482,0.416345,-5.536993,-7.968984
1760390991554252,-0.000494,-0.001470,-0.003030,0.418002,-5.551330,-7.965757
1760390991555226,-0.000127,0.002237,-0.001812,0.419505,-5.551386,-7.965684
1760390991556193,-0.001342,-0.003513,0.001487,0.410135,-5.553022,-7.980108
1760390991557321,-0.000514,0.000155,-0.002623,0.414734,-5.538633,-7.972139
1760390991558288,0.000696,-0.001054,0.001492,0.413097,-5.543409,-7.964147
1760390991559247,0.000322,-0.001471,-0.003427,0.402031,-5.549862,-7.967464
1760390991560202,-0.000924,0.000595,-0.001814,0.413271,-5.557780,-7.968957
1760390991561338,-0.001329,0.001418,-0.002629,0.403559,-5.554616,-7.961029
1760390991562309,-0.000510,0.001829,-0.000980,0.417900,-5.552913,-7.964090
1760390991563278,-0.000134,-0.001456,0.001876,0.417999,-5.549808,-7.972093
1760390991564245,0.004360,-0.002678,0.001091,0.406794,-5.552959,-7.965807
1760390991565211,0.005210,-0.003517,-0.000121,0.402033,-5.556178,-7.975327
1760390991566326,0.003987,-0.001045,-0.002191,0.393983,-5.546615,-7.970636
1760390991567266,0.001938,-0.000226,-0.002209,0.411693,-5.549823,-7.970599
1760390991568247,0.000708,-0.005567,-0.000551,0.400498,-5.548286,-7.973835
1760390991569216,0.001988,-0.001070,-0.004652,0.419612,-5.540218,-7.972147
1760390991570340,0.000289,0.001409,-0.000148,0.421335,-5.559326,-7.983162
1760390991571308,-0.000093,-0.001062,-0.001794,0.411770,-5.548284,-7.997560
1760390991572269,0.002335,-0.000640,-0.000574,0.402103,-5.537078,-7.978637
1760390991573225,0.001968,-0.001086,-0.003017,0.414849,-5.548194,-7.976892
1760390991574345,-0.000520,-0.001050,-0.000998,0.422770,-5.540205,-7.976906
1760390991575328,-0.002583,-0.000216,0.000630,0.418120,-5.552965,-7.978492
1760390991576296,-0.002513,-0.002694,-0.003048,0.421160,-5.544994,-7.962583
1760390991577266,0.002370,-0.001476,-0.003835,0.425869,-5.552938,-7.964036
1760390991578249,-0.003350,-0.000253,-0.005924,0.406875,-5.552970,-7.969020
1760390991579207,0.000286,-0.001036,-0.000985,0.406846,-5.545001,-7.969030
1760390991580321,0.000276,0.001830,0.000649,0.402000,-5.540216,-7.972219
1760390991581291,-0.001711,0.000167,-0.003030,0.402045,-5.551399,-7.969027
1760390991582282,-0.001333,-0.002298,-0.000984,0.405272,-5.543421,-7.970653
1760390991583251,0.000711,0.000185,-0.000979,0.408401,-5.556213,-7.967332
1760390991584218,-0.000088,0.000170,-0.001386,0.403683,-5.554568,-7.973766
1760390991585343,-0.001303,0.002229,-0.003861,0.397220,-5.549823,-7.967433
1760390991586301,-0.001306,-0.001491,-0.004661,0.405257,-5.546561,-7.967433
1760390991587266,0.000723,-0.002328,-0.001790,0.419529,-5.533813,-7.965806
1760390991588243,0.001542,-0.001055,-0.001799,0.424321,-5.544999,-7.967297
1760390991589222,0.000718,-0.003118,-0.002207,0.419539,-5.546585,-7.965723
1760390991590201,0.001131,-0.000651,-0.001391,0.394125,-5.543456,-7.970732
1760390991591340,-0.000119,-0.002292,0.001073,0.406916,-5.554645,-7.973816
1760390991592301,0.000698,-0.002698,-0.000161,0.413228,-5.549794,-7.976868
1760390991593257,-0.001769,-0.003523,0.002692,0.414691,-5.527412,-7.976931
1760390991594220,-0.001337,0.001408,-0.000584,0.406792,-5.532292,-7.980189
1760390991595190,0.001136,0.001000,-0.003029,0.408375,-5.545083,-7.984769
1760390991596203,0.003178,0.001847,-0.000986,0.400557,-5.554701,-7.984917
1760390991597331,0.000294,0.000194,0.001477,0.413213,-5.560976,-7.972034
1760390991598298,0.002345,0.001028,-0.002615,0.424337,-5.554569,-7.968849
1760390991599258,-0.001329,-0.003537,-0.000555,0.425964,-5.548169,-7.978408
1760390991600214,0.000319,0.004312,-0.001825,0.408366,-5.541834,-7.973762
1760390991601194,-0.001296,0.000991,-0.003856,0.403577,-5.541820,-7.969060
1760390991602331,-0.003766,0.001418,-0.001838,0.419558,-5.540174,-7.980025
1760390991603320,0.000313,0.001407,-0.000584,0.413161,-5.546640,-7.965798
1760390991604285,-0.000109,-0.000655,-0.001393,0.402016,-5.548240,-7.964310
1760390991605251,-0.000493,-0.002305,-0.000568,0.405124,-5.532248,-7.959569
1760390991606210,-0.000532,-0.001051,-0.000170,0.414780,-5.535492,-7.972190
1760390991607328,0.002352,-0.002292,0.000272,0.411674,-5.549822,-7.976923
1760390991608298,-0.002551,-0.000259,-0.002645,0.401956,-5.541791,-7.957927
1760390991609268,0.003157,0.002671,-0.000154,0.411542,-5.535375,-7.959526
1760390991610243,0.001131,0.003073,-0.003448,0.405167,-5.554573,-7.959423
1760390991611211,0.001564,-0.002723,-0.005066,0.416479,-5.551334,-7.972133
1760390991612334,-0.000934,-0.001465,-0.001399,0.424371,-5.546621,-7.970550
1760390991613291,0.000261,0.001425,0.000239,0.406841,-5.548223,-7.967454
1760390991614252,-0.001739,-0.001870,-0.000171,0.411622,-5.545006,-7.973784
1760390991615227,-0.000116,0.001420,-0.001820,0.416391,-5.546590,-7.967395
1760390991616193,0.006019,-0.003099,-0.000535,0.421085,-5.532130,-7.959455
1760390991617217,0.003574,-0.001467,-0.002604,0.419461,-5.551439,-7.973577
1760390991618198,-0.001317,-0.000236,-0.001394,0.422815,-5.548205,-7.978416
1760390991619317,-0.001750,-0.001086,-0.001814,0.416485,-5.549817,-7.978504
1760390991620273,-0.000511,-0.000656,-0.001798,0.410116,-5.559427,-7.980092
1760390991621240,-0.000543,-0.001903,-0.001382,0.411557,-5.557774,-7.965696
1760390991622215,0.000717,-0.005187,-0.001765,0.418041,-5.556262,-7.978433
1760390991623199,0.000722,0.001413,-0.001804,0.408468,-5.559381,-7.973689
1760390991624333,-0.002127,-0.000228,-0.002216,0.411485,-5.554569,-7.964086
1760390991625300,0.001124,-0.001058,-0.002608,0.419495,-5.546527,-7.962564
1760390991626258,0.003576,-0.000647,0.000261,0.424374,-5.559335,-7.970407
1760390991627219,0.001926,0.000605,-0.000151,0.418105,-5.548234,-7.980125
1760390991628189,0.001550,-0.001468,-0.001369,0.418036,-5.559371,-7.972055
1760390991629320,-0.000524,0.002666,-0.001819,0.410048,-5.545011,-7.976954
1760390991630285,-0.000901,-0.001054,-0.003446,0.410039,-5.549806,-7.976923
1760390991631263,-0.002132,-0.000251,-0.002244,0.402013,-5.556281,-7.972131
1760390991632225,-0.000486,0.000565,-0.003446,0.411579,-5.549820,-7.967338
1760390991637068,-0.001343,0.001016,0.000640,0.414733,-5.553047,-7.970466
1760390991637083,-0.002105,-0.001900,-0.005497,0.414761,-5.548240,-7.975265
1760390991637087,-0.000118,-0.001856,-0.000568,0.414639,-5.544986,-7.959399
1760390991637090,-0.001332,-0.002696,-0.002224,0.406782,-5.546600,-7.967457
1760390991637274,0.002338,0.001413,-0.001385,0.421229,-5.554569,-7.975233
1760390991638254,-0.001325,-0.003946,-0.001388,0.408319,-5.532173,-7.964292
1760390991639217,-0.000082,-0.002294,-0.001792,0.411490,-5.530584,-7.957958
1760390991640332,0.003555,-0.004333,-0.000959,0.416364,-5.533854,-7.975352
1760390991641208,-0.000519,0.001832,-0.002227,0.403813,-5.549896,-7.986534
1760390991642344,-0.000117,0.000186,0.000250,0.417944,-5.551406,-7.967317
1760390991643319,0.000348,0.000163,-0.003449,0.402022,-5.553020,-7.964244
1760390991644291,0.006803,0.000225,0.002326,0.419591,-5.554568,-7.967325
1760390991645288,-0.000918,0.001406,-0.001815,0.398829,-5.538612,-7.970701
1760390991646253,-0.000118,0.002263,-0.000994,0.416426,-5.549754,-7.968969
1760390991647216,-0.000125,0.001830,-0.001006,0.395614,-5.543407,-7.962810
1760390991648199,-0.001348,-0.005180,-0.000579,0.411562,-5.535440,-7.976932
1760390991649330,-0.001712,-0.002312,-0.003036,0.410015,-5.548182,-7.968969
1760390991650295,0.002352,-0.000218,-0.003021,0.408384,-5.541769,-7.967411
1760390991651272,-0.000126,0.001440,0.002269,0.421185,-5.543405,-7.968961
1760390991652244,-0.002149,-0.002720,-0.000963,0.421186,-5.552959,-7.973636
1760390991653199,-0.000484,0.000576,-0.003858,0.414855,-5.552989,-7.978462
1760390991654320,-0.000504,-0.002279,-0.000577,0.406810,-5.537029,-7.972265
1760390991655291,0.003606,-0.000237,-0.003011,0.413234,-5.538642,-7.978551
1760390991656259,0.005225,-0.000226,-0.001760,0.413151,-5.536926,-7.962705
1760390991657226,0.002750,-0.001051,-0.000149,0.408361,-5.549821,-7.959465
1760390991658194,0.000738,-0.000678,-0.003828,0.398802,-5.533848,-7.965980
1760390991659322,0.001147,-0.005169,-0.003820,0.400453,-5.554584,-7.962713
1760390991660277,0.001521,0.002235,-0.002640,0.403754,-5.554674,-7.980132
1760390991661239,0.000707,-0.002701,-0.000560,0.406891,-5.554490,-7.964243
1760390991662215,0.001932,-0.000637,-0.001376,0.414667,-5.538576,-7.964141
1760390991663342,-0.004188,0.000588,-0.001009,0.416294,-5.559302,-7.960871
1760390991664308,-0.001729,-0.003127,-0.001391,0.413203,-5.554569,-7.968924
1760390991665274,-0.001747,-0.002695,-0.000184,0.408347,-5.549750,-7.957880
1760390991666242,-0.000162,-0.001028,0.002284,0.421198,-5.541782,-7.972093
1760390991667198,0.001938,-0.003113,0.000686,0.432282,-5.535394,-7.970474
1760390991668190,0.000292,-0.004774,-0.000155,0.425858,-5.549686,-7.956158
1760390991669321,0.003969,0.000186,-0.002187,0.410067,-5.557809,-7.973669
1760390991670286,-0.001745,-0.001470,0.000248,0.405312,-5.549789,-7.967477
1760390991671252,0.001928,-0.004343,-0.001368,0.410042,-5.548170,-7.967414
1760390991672220,-0.002931,0.000583,-0.000575,0.403487,-5.554498,-7.945125
1760390991673199,-0.002564,-0.001874,0.001050,0.408369,-5.554628,-7.960990
1760390991674321,0.000698,-0.003107,0.001082,0.419508,-5.551374,-7.970428
1760390991675293,0.001133,0.002240,-0.002625,0.411654,-5.559383,-7.976838
1760390991676261,-0.000505,0.000590,-0.003047,0.411474,-5.551350,-7.957769
1760390991677228,0.001514,-0.002684,0.000261,0.424279,-5.564085,-7.959240
1760390991678196,-0.001707,-0.001500,-0.003438,0.406960,-5.540193,-7.975486
1760390991679315,0.002756,0.000192,-0.003017,0.418054,-5.548210,-7.980018
1760390991680279,0.001938,0.001006,-0.000559,0.414823,-5.549789,-7.970561
1760390991681240,0.001120,-0.001484,-0.001796,0.410020,-5.545052,-7.972168
1760390991682213,0.000301,-0.001481,-0.000166,0.411605,-5.551409,-7.973661
1760390991683193,0.001970,-0.000641,-0.003025,0.406787,-5.546604,-7.972166
1760390991684318,0.001119,0.001005,-0.001812,0.411620,-5.548210,-7.970559
1760390991685284,0.001528,-0.003097,-0.000972,0.414772,-5.543396,-7.970575
1760390991686242,-0.000918,-0.000221,-0.001811,0.418051,-5.541854,-7.983282
1760390991687210,-0.005009,-0.001875,-0.000605,0.402015,-5.533826,-7.969079
1760390991688194,0.000753,-0.002295,-0.003836,0.403511,-5.529049,-7.965898
1760390991689325,-0.000084,-0.004361,-0.003011,0.422708,-5.551406,-7.967277
1760390991690290,-0.000934,-0.001871,-0.000162,0.414783,-5.552955,-7.965749
1760390991691258,0.001096,0.000616,0.001068,0.419566,-5.548241,-7.964142
1760390991692219,-0.001315,0.000606,-0.000188,0.406785,-5.546602,-7.967416
1760390991693334,0.003154,-0.001472,-0.003023,0.411519,-5.544949,-7.962654
1760390991694313,-0.002577,-0.001861,0.001884,0.406885,-5.548256,-7.975393
1760390991695288,-0.002958,-0.001457,-0.001414,0.413316,-5.544979,-7.981739
1760390991696314,-0.001315,0.001830,-0.004678,0.401978,-5.546615,-7.964273
1760390991697281,0.002331,0.002654,0.001498,0.403656,-5.565820,-7.973648
1760390991698256,-0.001736,-0.003935,-0.000567,0.413218,-5.556187,-7.975262
1760390991699215,-0.000079,0.002656,-0.002620,0.411641,-5.545038,-7.984843
1760390991700328,-0.000105,-0.001062,-0.000972,0.409928,-5.538625,-7.969007
1760390991701306,0.003973,-0.002271,0.001510,0.408369,-5.557775,-7.965707
1760390991702279,0.003959,-0.000628,0.000667,0.417983,-5.530662,-7.972183
1760390991703248,0.000711,0.000588,-0.001395,0.425865,-5.540240,-7.964104
1760390991704215,0.002730,-0.001865,0.001075,0.416366,-5.548215,-7.965740
1760390991705196,0.000279,-0.005162,0.002302,0.411541,-5.543390,-7.965750
1760390991706312,-0.003771,-0.001060,-0.000985,0.419594,-5.551414,-7.968889
1760390991707266,-0.000082,-0.000652,-0.002628,0.402181,-5.569014,-7.976873
1760390991708246,0.001571,-0.003529,-0.003403,0.403546,-5.551428,-7.961040
1760390991709216,-0.000495,-0.002297,-0.000163,0.411607,-5.541805,-7.970584
1760390991710340,0.001553,0.000159,-0.001796,0.424446,-5.544959,-7.984801
1760390991711309,-0.000096,-0.001056,-0.002620,0.411609,-5.554568,-7.972088
1760390991712269,-0.000464,-0.001909,-0.006311,0.406961,-5.556171,-7.975368
1760390991713225,0.000291,0.001415,-0.001406,0.400536,-5.548175,-7.977003
1760390991714345,-0.002178,0.002245,0.000637,0.422728,-5.557723,-7.962501
1760390991715328,0.001910,0.000628,0.001478,0.416472,-5.564149,-7.970492
