monotonic_us,timestamp_us,lat_deg,lon_deg,week,timeOfWeek_s,insStatus,hdwStatus,alt_m,roll_rad,pitch_rad,yaw_rad,vel_U_m_s,vel_V_m_s,vel_W_m_s,ned_N_m,ned_E_m,ned_D_m
102581932,1763331464994173,0.000000000,0.000000000,1,215565.248346,329745,33554432,0.000,1.402903,0.018779,-1.011254,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102588916,1763331465001157,0.000000000,0.000000000,1,215565.255346,329745,33554432,0.000,1.402913,0.018773,-1.011250,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102595987,1763331465008228,0.000000000,0.000000000,1,215565.262346,329745,33554432,0.000,1.402922,0.018773,-1.011239,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102602906,1763331465015148,0.000000000,0.000000000,1,215565.269346,329745,33554432,0.000,1.402929,0.018777,-1.011236,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102609852,1763331465022093,0.000000000,0.000000000,1,215565.276346,329745,33554432,0.000,1.402928,0.018765,-1.011247,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102616920,1763331465029161,0.000000000,0.000000000,1,215565.283346,329745,33554432,0.000,1.402926,0.018768,-1.011241,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102623988,1763331465036229,0.000000000,0.000000000,1,215565.290346,329745,33554432,0.000,1.402927,0.018762,-1.011248,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102630947,1763331465043189,0.000000000,0.000000000,1,215565.297346,329745,33554432,0.000,1.402925,0.018762,-1.011247,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102637865,1763331465050106,0.000000000,0.000000000,1,215565.304346,329745,33554432,0.000,1.402933,0.018762,-1.011252,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102644947,1763331465057189,0.000000000,0.000000000,1,215565.311346,329745,33554432,0.000,1.402923,0.018757,-1.011254,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102651865,1763331465064106,0.000000000,0.000000000,1,215565.318346,329745,33554432,0.000,1.402923,0.018753,-1.011260,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102658943,1763331465071184,0.000000000,0.000000000,1,215565.325346,329745,33554432,0.000,1.402925,0.018750,-1.011270,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102665848,1763331465078090,0.000000000,0.000000000,1,215565.332346,329745,33554432,0.000,1.402918,0.018752,-1.011271,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102672944,1763331465085185,0.000000000,0.000000000,1,215565.339346,329745,33554432,0.000,1.402916,0.018754,-1.011283,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102679876,1763331465092118,0.000000000,0.000000000,1,215565.346346,329745,33554432,0.000,1.402915,0.018754,-1.011292,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102686944,1763331465099185,0.000000000,0.000000000,1,215565.353346,329745,33554432,0.000,1.402899,0.018750,-1.011297,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102693880,1763331465106121,0.000000000,0.000000000,1,215565.360346,329745,33554432,0.000,1.402909,0.018745,-1.011297,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102700907,1763331465113149,0.000000000,0.000000000,1,215565.367346,329745,33554432,0.000,1.402908,0.018746,-1.011298,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102707977,1763331465120218,0.000000000,0.000000000,1,215565.374346,329745,33554432,0.000,1.402912,0.018736,-1.011298,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102714897,1763331465127139,0.000000000,0.000000000,1,215565.381346,329745,33554432,0.000,1.402913,0.018739,-1.011305,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102721965,1763331465134206,0.000000000,0.000000000,1,215565.388346,329745,33554432,0.000,1.402907,0.018740,-1.011314,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102728916,1763331465141158,0.000000000,0.000000000,1,215565.395346,329745,33554432,0.000,1.402901,0.018742,-1.011310,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102735983,1763331465148224,0.000000000,0.000000000,1,215565.402346,329745,33554432,0.000,1.402905,0.018734,-1.011288,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102742905,1763331465155147,0.000000000,0.000000000,1,215565.409346,329745,33554432,0.000,1.402908,0.018730,-1.011281,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102749985,1763331465162226,0.000000000,0.000000000,1,215565.416346,329745,33554432,0.000,1.402928,0.018726,-1.011288,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102756922,1763331465169163,0.000000000,0.000000000,1,215565.423346,329745,33554432,0.000,1.402930,0.018722,-1.011285,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102763991,1763331465176232,0.000000000,0.000000000,1,215565.430346,329745,33554432,0.000,1.402934,0.018733,-1.011273,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102770960,1763331465183201,0.000000000,0.000000000,1,215565.437346,329745,33554432,0.000,1.402936,0.018728,-1.011277,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102778567,1763331465190809,0.000000000,0.000000000,1,215565.444346,329745,33554432,0.000,1.402952,0.018720,-1.011284,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102784879,1763331465197120,0.000000000,0.000000000,1,215565.451346,329745,33554432,0.000,1.402953,0.018715,-1.011292,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102791872,1763331465204113,0.000000000,0.000000000,1,215565.458346,329745,33554432,0.000,1.402944,0.018714,-1.011285,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102798956,1763331465211198,0.000000000,0.000000000,1,215565.465346,329745,33554432,0.000,1.402942,0.018722,-1.011279,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102805964,1763331465218206,0.000000000,0.000000000,1,215565.472346,329745,33554432,0.000,1.402956,0.018712,-1.011275,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102812885,1763331465225126,0.000000000,0.000000000,1,215565.479346,329745,33554432,0.000,1.402954,0.018715,-1.011281,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102819873,1763331465232115,0.000000000,0.000000000,1,215565.486346,329745,33554432,0.000,1.402958,0.018704,-1.011299,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102827387,1763331465239629,0.000000000,0.000000000,1,215565.493346,329745,33554432,0.000,1.402959,0.018707,-1.011308,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102833879,1763331465246120,0.000000000,0.000000000,1,215565.500346,329745,33554432,0.000,1.402973,0.018721,-1.011320,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102840970,1763331465253211,0.000000000,0.000000000,1,215565.507346,329745,33554432,0.000,1.402983,0.018721,-1.011314,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102847875,1763331465260117,0.000000000,0.000000000,1,215565.514346,329745,33554432,0.000,1.402979,0.018712,-1.011310,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102854939,1763331465267181,0.000000000,0.000000000,1,215565.521346,329745,33554432,0.000,1.402991,0.018712,-1.011306,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102862004,1763331465274246,0.000000000,0.000000000,1,215565.528346,329745,33554432,0.000,1.402995,0.018713,-1.011313,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102870585,1763331465282827,0.000000000,0.000000000,1,215565.535346,329745,33554432,0.000,1.402997,0.018717,-1.011316,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102875910,1763331465288152,0.000000000,0.000000000,1,215565.542346,329745,33554432,0.000,1.402998,0.018720,-1.011320,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102882994,1763331465295236,0.000000000,0.000000000,1,215565.549346,329745,33554432,0.000,1.402993,0.018725,-1.011321,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102889978,1763331465302220,0.000000000,0.000000000,1,215565.556346,329745,33554432,0.000,1.402984,0.018731,-1.011328,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102896885,1763331465309126,0.000000000,0.000000000,1,215565.563346,329745,33554432,0.000,1.402993,0.018737,-1.011322,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102903950,1763331465316192,0.000000000,0.000000000,1,215565.570346,329745,33554432,0.000,1.402987,0.018736,-1.011314,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102910874,1763331465323115,0.000000000,0.000000000,1,215565.577346,329745,33554432,0.000,1.402982,0.018740,-1.011313,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102917871,1763331465330113,0.000000000,0.000000000,1,215565.584346,329745,33554432,0.000,1.402985,0.018736,-1.011339,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102924935,1763331465337177,0.000000000,0.000000000,1,215565.591346,329745,33554432,0.000,1.402984,0.018732,-1.011340,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102931908,1763331465344149,0.000000000,0.000000000,1,215565.598346,329745,33554432,0.000,1.402999,0.018728,-1.011341,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102938975,1763331465351216,0.000000000,0.000000000,1,215565.605346,329745,33554432,0.000,1.403000,0.018728,-1.011345,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102945893,1763331465358134,0.000000000,0.000000000,1,215565.612346,329745,33554432,0.000,1.402997,0.018735,-1.011341,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102952978,1763331465365220,0.000000000,0.000000000,1,215565.619346,329745,33554432,0.000,1.403001,0.018742,-1.011342,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102959903,1763331465372145,0.000000000,0.000000000,1,215565.626346,329745,33554432,0.000,1.402988,0.018735,-1.011346,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102966858,1763331465379099,0.000000000,0.000000000,1,215565.633346,329745,33554432,0.000,1.402993,0.018736,-1.011345,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102973925,1763331465386166,0.000000000,0.000000000,1,215565.640346,329745,33554432,0.000,1.402997,0.018750,-1.011351,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102980989,1763331465393231,0.000000000,0.000000000,1,215565.647346,329745,33554432,0.000,1.402984,0.018741,-1.011359,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102987905,1763331465400147,0.000000000,0.000000000,1,215565.654346,329745,33554432,0.000,1.402984,0.018748,-1.011351,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
102994986,1763331465407227,0.000000000,0.000000000,1,215565.661346,329745,33554432,0.000,1.402981,0.018755,-1.011351,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103002004,1763331465414245,0.000000000,0.000000000,1,215565.668346,329745,33554432,0.000,1.402975,0.018756,-1.011352,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103008911,1763331465421153,0.000000000,0.000000000,1,215565.675346,329745,33554432,0.000,1.402972,0.018760,-1.011345,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103015977,1763331465428218,0.000000000,0.000000000,1,215565.682346,329745,33554432,0.000,1.402978,0.018768,-1.011350,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103022899,1763331465435140,0.000000000,0.000000000,1,215565.689346,329745,33554432,0.000,1.402979,0.018767,-1.011349,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103030016,1763331465442258,0.000000000,0.000000000,1,215565.696346,329745,33554432,0.000,1.402964,0.018752,-1.011363,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103036938,1763331465449180,0.000000000,0.000000000,1,215565.703346,329745,33554432,0.000,1.402961,0.018751,-1.011366,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103044018,1763331465456260,0.000000000,0.000000000,1,215565.710346,329745,33554432,0.000,1.402953,0.018752,-1.011370,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103050925,1763331465463167,0.000000000,0.000000000,1,215565.717346,329745,33554432,0.000,1.402958,0.018750,-1.011377,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103057842,1763331465470084,0.000000000,0.000000000,1,215565.724346,329745,33554432,0.000,1.402964,0.018750,-1.011379,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103064908,1763331465477149,0.000000000,0.000000000,1,215565.731346,329745,33554432,0.000,1.402974,0.018755,-1.011375,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103071995,1763331465484236,0.000000000,0.000000000,1,215565.738346,329745,33554432,0.000,1.402968,0.018763,-1.011371,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103078889,1763331465491130,0.000000000,0.000000000,1,215565.745346,329745,33554432,0.000,1.402964,0.018765,-1.011373,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103085900,1763331465498141,0.000000000,0.000000000,1,215565.752346,329745,33554432,0.000,1.402960,0.018771,-1.011381,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103092869,1763331465505111,0.000000000,0.000000000,1,215565.759346,329745,33554432,0.000,1.402949,0.018774,-1.011381,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103099979,1763331465512220,0.000000000,0.000000000,1,215565.766346,329745,33554432,0.000,1.402954,0.018772,-1.011371,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103106885,1763331465519126,0.000000000,0.000000000,1,215565.773346,329745,33554432,0.000,1.402955,0.018772,-1.011370,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103113986,1763331465526227,0.000000000,0.000000000,1,215565.780346,329745,33554432,0.000,1.402937,0.018776,-1.011367,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103120907,1763331465533148,0.000000000,0.000000000,1,215565.787346,329745,33554432,0.000,1.402935,0.018773,-1.011358,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103127992,1763331465540233,0.000000000,0.000000000,1,215565.794346,329745,33554432,0.000,1.402933,0.018767,-1.011360,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103134975,1763331465547216,0.000000000,0.000000000,1,215565.801346,329745,33554432,0.000,1.402932,0.018769,-1.011356,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103141899,1763331465554140,0.000000000,0.000000000,1,215565.808346,329745,33554432,0.000,1.402942,0.018764,-1.011362,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103148966,1763331465561208,0.000000000,0.000000000,1,215565.815346,329745,33554432,0.000,1.402942,0.018763,-1.011356,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103156033,1763331465568274,0.000000000,0.000000000,1,215565.822346,329745,33554432,0.000,1.402934,0.018767,-1.011364,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103162950,1763331465575191,0.000000000,0.000000000,1,215565.829346,329745,33554432,0.000,1.402941,0.018768,-1.011365,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103169944,1763331465582186,0.000000000,0.000000000,1,215565.836346,329745,33554432,0.000,1.402937,0.018776,-1.011365,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103176867,1763331465589109,0.000000000,0.000000000,1,215565.843346,329745,33554432,0.000,1.402940,0.018773,-1.011362,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103183954,1763331465596195,0.000000000,0.000000000,1,215565.850346,329745,33554432,0.000,1.402932,0.018764,-1.011364,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103190913,1763331465603154,0.000000000,0.000000000,1,215565.857346,329745,33554432,0.000,1.402938,0.018763,-1.011361,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103197987,1763331465610229,0.000000000,0.000000000,1,215565.864346,329745,33554432,0.000,1.402939,0.018756,-1.011373,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103204910,1763331465617151,0.000000000,0.000000000,1,215565.871346,329745,33554432,0.000,1.402940,0.018757,-1.011379,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103211996,1763331465624237,0.000000000,0.000000000,1,215565.878346,329745,33554432,0.000,1.402946,0.018762,-1.011375,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103218918,1763331465631160,0.000000000,0.000000000,1,215565.885346,329745,33554432,0.000,1.402949,0.018764,-1.011374,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103225844,1763331465638085,0.000000000,0.000000000,1,215565.892346,329745,33554432,0.000,1.402954,0.018766,-1.011378,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103232966,1763331465645208,0.000000000,0.000000000,1,215565.899346,329745,33554432,0.000,1.402947,0.018770,-1.011373,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103239904,1763331465652145,0.000000000,0.000000000,1,215565.906346,329745,33554432,0.000,1.402950,0.018763,-1.011377,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103246979,1763331465659220,0.000000000,0.000000000,1,215565.913346,329745,33554432,0.000,1.402948,0.018765,-1.011377,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103253914,1763331465666155,0.000000000,0.000000000,1,215565.920346,329745,33554432,0.000,1.402940,0.018767,-1.011388,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103260984,1763331465673225,0.000000000,0.000000000,1,215565.927346,329745,33554432,0.000,1.402953,0.018766,-1.011400,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103267988,1763331465680229,0.000000000,0.000000000,1,215565.934346,329745,33554432,0.000,1.402954,0.018757,-1.011405,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103278552,1763331465690793,0.000000000,0.000000000,1,215565.941346,329745,33554432,0.000,1.402953,0.018756,-1.011400,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103281967,1763331465694209,0.000000000,0.000000000,1,215565.948346,329745,33554432,0.000,1.402954,0.018751,-1.011403,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103288901,1763331465701143,0.000000000,0.000000000,1,215565.955346,329745,33554432,0.000,1.402950,0.018752,-1.011401,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103295861,1763331465708103,0.000000000,0.000000000,1,215565.962346,329745,33554432,0.000,1.402947,0.018746,-1.011409,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103302928,1763331465715169,0.000000000,0.000000000,1,215565.969346,329745,33554432,0.000,1.402951,0.018748,-1.011396,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103309861,1763331465722102,0.000000000,0.000000000,1,215565.976346,329745,33554432,0.000,1.402951,0.018746,-1.011397,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103316941,1763331465729182,0.000000000,0.000000000,1,215565.983346,329745,33554432,0.000,1.402955,0.018751,-1.011402,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
103324018,1763331465736259,0.000000000,0.000000000,1,215565.990346,329745,33554432,0.000,1.402951,0.018755,-1.011415,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
