monotonic_ns,timestamp_ns,lat_deg,lon_deg,week,timeOfWeek_s,insStatus,hdwStatus,alt_m,roll_rad,pitch_rad,yaw_rad,vel_U_m_s,vel_V_m_s,vel_W_m_s,ned_N_m,ned_E_m,ned_D_m
46386242246,1763493653084412121,0.000000000,0.000000000,1,377752.973346,329745,33554432,0.000,1.488854,0.037409,-1.104174,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46393324314,1763493653091493967,0.000000000,0.000000000,1,377752.980346,329745,33554432,0.000,1.488863,0.037412,-1.104159,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46400224624,1763493653098394481,0.000000000,0.000000000,1,377752.987346,329745,33554432,0.000,1.488869,0.037400,-1.104157,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46407204285,1763493653105374068,0.000000000,0.000000000,1,377752.994346,329745,33554432,0.000,1.488872,0.037405,-1.104161,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46414220243,1763493653112390025,0.000000000,0.000000000,1,377753.001346,329745,33554432,0.000,1.488870,0.037410,-1.104162,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46421243460,1763493653119413224,0.000000000,0.000000000,1,377753.008346,329745,33554432,0.000,1.488871,0.037413,-1.104160,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46428224103,1763493653126393940,0.000000000,0.000000000,1,377753.015346,329745,33554432,0.000,1.488864,0.037411,-1.104166,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46435255542,1763493653133425324,0.000000000,0.000000000,1,377753.022346,329745,33554432,0.000,1.488859,0.037424,-1.104166,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46442260332,1763493653140430115,0.000000000,0.000000000,1,377753.029346,329745,33554432,0.000,1.488838,0.037425,-1.104164,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46449275957,1763493653147445702,0.000000000,0.000000000,1,377753.036346,329745,33554432,0.000,1.488835,0.037420,-1.104162,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46456217266,1763493653154387030,0.000000000,0.000000000,1,377753.043346,329745,33554432,0.000,1.488822,0.037409,-1.104152,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46463302075,1763493653161471598,0.000000000,0.000000000,1,377753.050346,329745,33554432,0.000,1.488813,0.037407,-1.104148,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46470300774,1763493653168470426,0.000000000,0.000000000,1,377753.057346,329745,33554432,0.000,1.488821,0.037399,-1.104148,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46477203546,1763493653175373329,0.000000000,0.000000000,1,377753.064346,329745,33554432,0.000,1.488831,0.037390,-1.104148,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46484334115,1763493653182502638,0.000000000,0.000000000,1,377753.071346,329745,33554432,0.000,1.488848,0.037389,-1.104157,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46491172443,1763493653189342114,0.000000000,0.000000000,1,377753.078346,329745,33554432,0.000,1.488854,0.037391,-1.104158,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46498240567,1763493653196410350,0.000000000,0.000000000,1,377753.085346,329745,33554432,0.000,1.488872,0.037390,-1.104154,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46505186692,1763493653203356455,0.000000000,0.000000000,1,377753.092346,329745,33554432,0.000,1.488874,0.037389,-1.104144,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46512226260,1763493653210395931,0.000000000,0.000000000,1,377753.099346,329745,33554432,0.000,1.488884,0.037383,-1.104140,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46519217792,1763493653217387574,0.000000000,0.000000000,1,377753.106346,329745,33554432,0.000,1.488875,0.037384,-1.104161,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46526263897,1763493653224431735,0.000000000,0.000000000,1,377753.113346,329745,33554432,0.000,1.488854,0.037394,-1.104164,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46533324207,1763493653231494045,0.000000000,0.000000000,1,377753.120346,329745,33554432,0.000,1.488840,0.037403,-1.104165,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46540243035,1763493653238412817,0.000000000,0.000000000,1,377753.127346,329745,33554432,0.000,1.488827,0.037409,-1.104164,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46547186085,1763493653245355868,0.000000000,0.000000000,1,377753.134346,329745,33554432,0.000,1.488815,0.037403,-1.104162,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46554183098,1763493653252352881,0.000000000,0.000000000,1,377753.141346,329745,33554432,0.000,1.488820,0.037408,-1.104151,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46561205315,1763493653259374968,0.000000000,0.000000000,1,377753.148346,329745,33554432,0.000,1.488814,0.037403,-1.104160,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46568256180,1763493653266425944,0.000000000,0.000000000,1,377753.155346,329745,33554432,0.000,1.488804,0.037408,-1.104165,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46575191508,1763493653273361272,0.000000000,0.000000000,1,377753.162346,329745,33554432,0.000,1.488801,0.037394,-1.104166,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46582294058,1763493653280463840,0.000000000,0.000000000,1,377753.169346,329745,33554432,0.000,1.488804,0.037392,-1.104166,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46589281645,1763493653287451279,0.000000000,0.000000000,1,377753.176346,329745,33554432,0.000,1.488804,0.037390,-1.104172,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46596324084,1763493653294493737,0.000000000,0.000000000,1,377753.183346,329745,33554432,0.000,1.488817,0.037390,-1.104170,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46603382079,1763493653301551768,0.000000000,0.000000000,1,377753.190346,329745,33554432,0.000,1.488826,0.037393,-1.104160,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46610323814,1763493653308493597,0.000000000,0.000000000,1,377753.197346,329745,33554432,0.000,1.488837,0.037405,-1.104162,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46617182420,1763493653315352203,0.000000000,0.000000000,1,377753.204346,329745,33554432,0.000,1.488843,0.037414,-1.104160,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46624230026,1763493653322399808,0.000000000,0.000000000,1,377753.211346,329745,33554432,0.000,1.488844,0.037414,-1.104159,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46631226669,1763493653329396451,0.000000000,0.000000000,1,377753.218346,329745,33554432,0.000,1.488842,0.037418,-1.104165,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46638174515,1763493653336344298,0.000000000,0.000000000,1,377753.225346,329745,33554432,0.000,1.488842,0.037412,-1.104166,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46645261417,1763493653343431144,0.000000000,0.000000000,1,377753.232346,329745,33554432,0.000,1.488843,0.037410,-1.104177,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46652182708,1763493653350352491,0.000000000,0.000000000,1,377753.239346,329745,33554432,0.000,1.488847,0.037415,-1.104179,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46659226851,1763493653357396633,0.000000000,0.000000000,1,377753.246346,329745,33554432,0.000,1.488853,0.037419,-1.104177,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46666276623,1763493653364446405,0.000000000,0.000000000,1,377753.253346,329745,33554432,0.000,1.488847,0.037429,-1.104176,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46673181766,1763493653371351530,0.000000000,0.000000000,1,377753.260346,329745,33554432,0.000,1.488841,0.037430,-1.104160,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46680270057,1763493653378439839,0.000000000,0.000000000,1,377753.267346,329745,33554432,0.000,1.488844,0.037434,-1.104162,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46687228940,1763493653385398704,0.000000000,0.000000000,1,377753.274346,329745,33554432,0.000,1.488845,0.037419,-1.104160,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46694222731,1763493653392392514,0.000000000,0.000000000,1,377753.281346,329745,33554432,0.000,1.488855,0.037419,-1.104162,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46701325133,1763493653399494897,0.000000000,0.000000000,1,377753.288346,329745,33554432,0.000,1.488860,0.037416,-1.104166,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46708183221,1763493653406352985,0.000000000,0.000000000,1,377753.295346,329745,33554432,0.000,1.488864,0.037422,-1.104163,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46715190419,1763493653413360201,0.000000000,0.000000000,1,377753.302346,329745,33554432,0.000,1.488876,0.037425,-1.104169,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46722321302,1763493653420491066,0.000000000,0.000000000,1,377753.309346,329745,33554432,0.000,1.488872,0.037434,-1.104173,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46729315778,1763493653427485153,0.000000000,0.000000000,1,377753.316346,329745,33554432,0.000,1.488864,0.037448,-1.104162,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46736673309,1763493653434843073,0.000000000,0.000000000,1,377753.323346,329745,33554432,0.000,1.488850,0.037442,-1.104165,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46743389193,1763493653441558957,0.000000000,0.000000000,1,377753.330346,329745,33554432,0.000,1.488840,0.037444,-1.104176,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46750324207,1763493653448493952,0.000000000,0.000000000,1,377753.337346,329745,33554432,0.000,1.488828,0.037439,-1.104177,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46757226887,1763493653455396650,0.000000000,0.000000000,1,377753.344346,329745,33554432,0.000,1.488821,0.037442,-1.104188,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46764218344,1763493653462388127,0.000000000,0.000000000,1,377753.351346,329745,33554432,0.000,1.488830,0.037445,-1.104191,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46771218154,1763493653469387751,0.000000000,0.000000000,1,377753.358346,329745,33554432,0.000,1.488848,0.037436,-1.104200,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46778194315,1763493653476364079,0.000000000,0.000000000,1,377753.365346,329745,33554432,0.000,1.488877,0.037436,-1.104197,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46785264606,1763493653483434277,0.000000000,0.000000000,1,377753.372346,329745,33554432,0.000,1.488893,0.037434,-1.104195,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46792188490,1763493653490358253,0.000000000,0.000000000,1,377753.379346,329745,33554432,0.000,1.488899,0.037436,-1.104192,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46799173577,1763493653497343359,0.000000000,0.000000000,1,377753.386346,329745,33554432,0.000,1.488894,0.037433,-1.104189,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46806233923,1763493653504403779,0.000000000,0.000000000,1,377753.393346,329745,33554432,0.000,1.488895,0.037429,-1.104182,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46813269751,1763493653511439181,0.000000000,0.000000000,1,377753.400346,329745,33554432,0.000,1.488894,0.037426,-1.104184,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46820249653,1763493653518419435,0.000000000,0.000000000,1,377753.407346,329745,33554432,0.000,1.488884,0.037431,-1.104194,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46827178981,1763493653525348763,0.000000000,0.000000000,1,377753.414346,329745,33554432,0.000,1.488880,0.037428,-1.104191,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46834300105,1763493653532469887,0.000000000,0.000000000,1,377753.421346,329745,33554432,0.000,1.488874,0.037430,-1.104190,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46841248100,1763493653539417864,0.000000000,0.000000000,1,377753.428346,329745,33554432,0.000,1.488861,0.037434,-1.104199,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46848314002,1763493653546483747,0.000000000,0.000000000,1,377753.435346,329745,33554432,0.000,1.488841,0.037437,-1.104206,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46857269378,1763493653555439235,0.000000000,0.000000000,1,377753.442346,329745,33554432,0.000,1.488833,0.037423,-1.104205,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46862294287,1763493653560464032,0.000000000,0.000000000,1,377753.449346,329745,33554432,0.000,1.488827,0.037430,-1.104207,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46869188227,1763493653567358009,0.000000000,0.000000000,1,377753.456346,329745,33554432,0.000,1.488806,0.037432,-1.104216,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46876240628,1763493653574410392,0.000000000,0.000000000,1,377753.463346,329745,33554432,0.000,1.488804,0.037430,-1.104213,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46883342308,1763493653581512090,0.000000000,0.000000000,1,377753.470346,329745,33554432,0.000,1.488813,0.037423,-1.104205,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46890282321,1763493653588452104,0.000000000,0.000000000,1,377753.477346,329745,33554432,0.000,1.488826,0.037420,-1.104199,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46897319464,1763493653595489135,0.000000000,0.000000000,1,377753.484346,329745,33554432,0.000,1.488834,0.037408,-1.104204,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46904209774,1763493653602379538,0.000000000,0.000000000,1,377753.491346,329745,33554432,0.000,1.488847,0.037406,-1.104205,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46911199602,1763493653609369254,0.000000000,0.000000000,1,377753.498346,329745,33554432,0.000,1.488866,0.037405,-1.104210,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46918317614,1763493653616487452,0.000000000,0.000000000,1,377753.505346,329745,33554432,0.000,1.488867,0.037406,-1.104209,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46925212239,1763493653623381910,0.000000000,0.000000000,1,377753.512346,329745,33554432,0.000,1.488861,0.037399,-1.104203,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46932315104,1763493653630484886,0.000000000,0.000000000,1,377753.519346,329745,33554432,0.000,1.488856,0.037401,-1.104204,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46939205451,1763493653637375214,0.000000000,0.000000000,1,377753.526346,329745,33554432,0.000,1.488854,0.037406,-1.104184,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46946211390,1763493653644381172,0.000000000,0.000000000,1,377753.533346,329745,33554432,0.000,1.488854,0.037406,-1.104189,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46953168458,1763493653651338241,0.000000000,0.000000000,1,377753.540346,329745,33554432,0.000,1.488845,0.037411,-1.104192,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46960214508,1763493653658384291,0.000000000,0.000000000,1,377753.547346,329745,33554432,0.000,1.488838,0.037415,-1.104191,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46967268966,1763493653665438748,0.000000000,0.000000000,1,377753.554346,329745,33554432,0.000,1.488841,0.037412,-1.104191,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46974232998,1763493653672402817,0.000000000,0.000000000,1,377753.561346,329745,33554432,0.000,1.488836,0.037411,-1.104200,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46981198455,1763493653679368126,0.000000000,0.000000000,1,377753.568346,329745,33554432,0.000,1.488823,0.037401,-1.104215,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46988217691,1763493653686386084,0.000000000,0.000000000,1,377753.575346,329745,33554432,0.000,1.488821,0.037398,-1.104222,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
46996622088,1763493653694791389,0.000000000,0.000000000,1,377753.582346,329745,33554432,0.000,1.488815,0.037400,-1.104226,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
47002231069,1763493653700400814,0.000000000,0.000000000,1,377753.589346,329745,33554432,0.000,1.488813,0.037400,-1.104222,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
47009240952,1763493653707410734,0.000000000,0.000000000,1,377753.596346,329745,33554432,0.000,1.488826,0.037397,-1.104226,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
47016255743,1763493653714425525,0.000000000,0.000000000,1,377753.603346,329745,33554432,0.000,1.488838,0.037395,-1.104213,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
47023350497,1763493653721520353,0.000000000,0.000000000,1,377753.610346,329745,33554432,0.000,1.488840,0.037406,-1.104222,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
47030275028,1763493653728444811,0.000000000,0.000000000,1,377753.617346,329745,33554432,0.000,1.488842,0.037413,-1.104218,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
47037225542,1763493653735395324,0.000000000,0.000000000,1,377753.624346,329745,33554432,0.000,1.488844,0.037409,-1.104217,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
47044316351,1763493653742486133,0.000000000,0.000000000,1,377753.631346,329745,33554432,0.000,1.488833,0.037421,-1.104221,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
47051210642,1763493653749380499,0.000000000,0.000000000,1,377753.638346,329745,33554432,0.000,1.488819,0.037433,-1.104208,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
47058224489,1763493653756394271,0.000000000,0.000000000,1,377753.645346,329745,33554432,0.000,1.488806,0.037433,-1.104216,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
47065269853,1763493653763439488,0.000000000,0.000000000,1,377753.652346,329745,33554432,0.000,1.488795,0.037434,-1.104206,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
47072181348,1763493653770351112,0.000000000,0.000000000,1,377753.659346,329745,33554432,0.000,1.488784,0.037432,-1.104204,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
47079198917,1763493653777368699,0.000000000,0.000000000,1,377753.666346,329745,33554432,0.000,1.488780,0.037428,-1.104212,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
47086248152,1763493653784417916,0.000000000,0.000000000,1,377753.673346,329745,33554432,0.000,1.488786,0.037430,-1.104209,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
47093178295,1763493653791348059,0.000000000,0.000000000,1,377753.680346,329745,33554432,0.000,1.488801,0.037428,-1.104221,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
47100215827,1763493653798385572,0.000000000,0.000000000,1,377753.687346,329745,33554432,0.000,1.488813,0.037436,-1.104216,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
