monotonic_ns,timestamp_ns,time_s,status,pqr_P_rad_s,pqr_Q_rad_s,pqr_R_rad_s,acc_X_m_s2,acc_Y_m_s2,acc_Z_m_s2
233864663,1763493606932034463,377706.822346,4128768,0.003526,0.002245,-0.001776,0.354869,-9.748920,-0.788515
234855992,1763493606933025775,377706.823346,4128768,0.001121,-0.001491,-0.005883,0.374036,-9.731340,-0.793221
235851137,1763493606934020938,377706.824346,4128768,-0.000084,0.001379,-0.007533,0.366115,-9.723415,-0.806018
236991188,1763493606935160971,377706.825346,4128768,0.003946,0.001017,-0.002187,0.364566,-9.737780,-0.802797
237971518,1763493606936141319,377706.826346,4128768,0.000249,0.000184,-0.000970,0.363047,-9.736227,-0.809179
238960959,1763493606937130723,377706.827346,4128768,-0.000559,-0.001904,-0.001386,0.363086,-9.755302,-0.805949
239941567,1763493606938111349,377706.828346,4128768,0.001875,-0.001033,-0.000552,0.375672,-9.748875,-0.788368
240923637,1763493606939093420,377706.829346,4128768,0.003917,0.003906,0.000672,0.362742,-9.756839,-0.785108
241904152,1763493606940073935,377706.830346,4128768,0.001092,-0.001483,-0.003835,0.362825,-9.755281,-0.791539
242899501,1763493606941069283,377706.831346,4128768,0.002693,-0.001449,-0.000548,0.369311,-9.732924,-0.796444
243879719,1763493606942049520,377706.832346,4128768,0.002704,-0.000219,0.000679,0.372511,-9.726614,-0.807556
244868234,1763493606943038035,377706.833346,4128768,0.002287,0.000207,0.003533,0.364482,-9.752153,-0.790034
245858583,1763493606944028365,377706.834346,4128768,0.001902,0.000179,-0.002597,0.359791,-9.753786,-0.805901
246997949,1763493606945167750,377706.835346,4128768,-0.000979,-0.000198,0.001059,0.351863,-9.749010,-0.807624
247977705,1763493606946147524,377706.836346,4128768,-0.001404,0.001036,0.001046,0.372743,-9.750590,-0.818637
248975016,1763493606947144780,377706.837346,4128768,0.000246,0.000612,-0.000586,0.350242,-9.758586,-0.799634
249970568,1763493606948140387,377706.838346,4128768,0.001481,-0.000230,-0.001382,0.362962,-9.755402,-0.804241
250950953,1763493606949120736,377706.839346,4128768,0.000275,0.000179,-0.003023,0.377384,-9.756989,-0.812120
251930987,1763493606950100788,377706.840346,4128768,0.001075,-0.001883,-0.003012,0.366297,-9.755397,-0.820161
252912520,1763493606951082303,377706.841346,4128768,-0.002594,-0.003130,-0.000143,0.377141,-9.745741,-0.785136
253892665,1763493606952062447,377706.842346,4128768,0.000717,-0.001886,-0.004645,0.383567,-9.737701,-0.794673
254873069,1763493606953042851,377706.843346,4128768,0.002753,-0.003957,-0.006680,0.358220,-9.752141,-0.807513
255853547,1763493606954023329,377706.844346,4128768,-0.000179,0.002260,0.001061,0.361246,-9.748934,-0.796360
256860562,1763493606955030344,377706.845346,4128768,-0.002179,0.002234,-0.002226,0.367625,-9.747301,-0.788436
257999984,1763493606956169784,377706.846346,4128768,-0.000547,0.000560,-0.003438,0.377282,-9.745702,-0.799496
258988850,1763493606957158633,377706.847346,4128768,-0.002210,-0.000647,-0.000584,0.377263,-9.747353,-0.796301
259969495,1763493606958139277,377706.848346,4128768,-0.001819,-0.001451,0.000642,0.358213,-9.739424,-0.807615
260951158,1763493606959120829,377706.849346,4128768,-0.002143,-0.005192,-0.003008,0.361343,-9.731408,-0.804410
261931581,1763493606960101381,377706.850346,4128768,0.001910,-0.003532,-0.002174,0.358227,-9.739429,-0.813919
262912355,1763493606961082156,377706.851346,4128768,-0.005031,-0.003567,-0.001816,0.358178,-9.744152,-0.799605
263917222,1763493606962087022,377706.852346,4128768,-0.003015,-0.001894,-0.003040,0.372446,-9.740971,-0.796343
264916774,1763493606963086574,377706.853346,4128768,-0.002603,-0.002317,-0.002634,0.382105,-9.739346,-0.801089
265896937,1763493606964066756,377706.854346,4128768,-0.003843,-0.003548,-0.001005,0.353375,-9.752100,-0.798002
266877859,1763493606965047660,377706.855346,4128768,-0.003417,0.000168,-0.002633,0.353409,-9.737850,-0.815532
267857948,1763493606966027749,377706.856346,4128768,0.000690,-0.001458,-0.002607,0.361385,-9.750616,-0.804318
269013981,1763493606967183782,377706.857346,4128768,-0.002980,-0.003531,-0.002603,0.374196,-9.747381,-0.805855
269994607,1763493606968164427,377706.858346,4128768,-0.001808,0.001398,-0.002633,0.358119,-9.739422,-0.801237
270989622,1763493606969159405,377706.859346,4128768,-0.003449,-0.000643,0.001470,0.367658,-9.750580,-0.794783
271969952,1763493606970139734,377706.860346,4128768,-0.000939,-0.000227,-0.005070,0.372451,-9.739370,-0.794789
272950541,1763493606971120323,377706.861346,4128768,-0.002155,0.003884,-0.005105,0.375598,-9.731333,-0.794746
273930926,1763493606972100727,377706.862346,4128768,-0.002986,-0.000648,-0.002638,0.367690,-9.747359,-0.801114
274911293,1763493606973081094,377706.863346,4128768,-0.002170,-0.000658,-0.002623,0.361432,-9.747420,-0.817046
275891123,1763493606974060924,377706.864346,4128768,-0.006663,-0.003149,-0.004696,0.361420,-9.752165,-0.815430
276879509,1763493606975049291,377706.865346,4128768,-0.003014,-0.000675,-0.003861,0.355108,-9.748985,-0.809207
277873227,1763493606976043028,377706.866346,4128768,-0.004263,-0.001889,0.000638,0.377273,-9.747355,-0.805795
278863687,1763493606977033469,377706.867346,4128768,-0.002213,-0.000248,0.000242,0.364603,-9.755388,-0.804335
280002516,1763493606978172298,377706.868346,4128768,-0.002197,0.001017,-0.002649,0.361427,-9.737774,-0.802844
280984679,1763493606979154461,377706.869346,4128768,0.000239,-0.001054,0.000253,0.370937,-9.747416,-0.807437
281964898,1763493606980134699,377706.870346,4128768,-0.001778,-0.002306,-0.002626,0.359680,-9.739374,-0.796430
282945098,1763493606981114880,377706.871346,4128768,-0.003416,-0.002701,-0.000579,0.385258,-9.753764,-0.797780
283925391,1763493606982095173,377706.872346,4128768,-0.004655,-0.000655,-0.000600,0.372513,-9.744220,-0.804263
284921128,1763493606983090910,377706.873346,4128768,-0.001354,-0.000245,-0.004682,0.380536,-9.756915,-0.805744
285907365,1763493606984076962,377706.874346,4128768,-0.003801,-0.000250,-0.002642,0.372410,-9.748907,-0.796268
286896602,1763493606985066403,377706.875346,4128768,0.003930,0.001034,-0.001778,0.358176,-9.748966,-0.804325
287878080,1763493606986047863,377706.876346,4128768,0.000664,0.002249,-0.000158,0.358162,-9.748960,-0.801185
288906669,1763493606987076414,377706.877346,4128768,0.000701,-0.001455,-0.002584,0.385144,-9.737734,-0.789957
289908777,1763493606988078578,377706.878346,4128768,-0.001811,-0.001453,0.002686,0.364553,-9.750553,-0.804310
290887292,1763493606989057093,377706.879346,4128768,-0.003400,0.002631,-0.001400,0.374235,-9.747353,-0.812250
291891214,1763493606990061015,377706.880346,4128768,-0.000527,-0.003121,-0.004251,0.367669,-9.745702,-0.796343
292875673,1763493606991045456,377706.881346,4128768,-0.001375,-0.000235,-0.001779,0.359669,-9.753677,-0.791553
293864040,1763493606992033823,377706.882346,4128768,-0.001399,-0.001064,-0.000573,0.364398,-9.744143,-0.790014
295002555,1763493606993172337,377706.883346,4128768,-0.001364,-0.004363,-0.003438,0.358360,-9.758556,-0.812338
295982866,1763493606994152685,377706.884346,4128768,-0.002192,-0.004351,-0.001414,0.367820,-9.742550,-0.799625
296961548,1763493606995131330,377706.885346,4128768,-0.001000,0.000581,0.000240,0.378965,-9.737801,-0.807506
297939933,1763493606996109734,377706.886346,4128768,0.001878,0.002261,-0.000151,0.387006,-9.752151,-0.815308
298946781,1763493606997116564,377706.887346,4128768,0.003940,-0.001443,-0.001366,0.364621,-9.747443,-0.815432
299926741,1763493606998096542,377706.888346,4128768,0.001487,0.001400,-0.002614,0.369358,-9.744263,-0.816971
300905145,1763493606999074927,377706.889346,4128768,-0.000150,0.000591,-0.001397,0.377350,-9.733068,-0.815459
301883475,1763493607000053257,377706.890346,4128768,-0.001772,0.000991,-0.003456,0.374132,-9.748978,-0.805826
302862138,1763493607001031920,377706.891346,4128768,-0.002980,-0.003149,-0.003036,0.370983,-9.747316,-0.802713
303998819,1763493607002168620,377706.892346,4128768,-0.000544,0.002231,-0.002625,0.371077,-9.747356,-0.802797
304978926,1763493607003148727,377706.893346,4128768,0.000272,-0.000229,-0.001394,0.369507,-9.750551,-0.816981
305972478,1763493607004142279,377706.894346,4128768,-0.001785,-0.004760,-0.003013,0.359801,-9.740953,-0.804379
306950975,1763493607005120776,377706.895346,4128768,0.000266,-0.001050,-0.003445,0.363116,-9.747451,-0.821801
307929416,1763493607006099217,377706.896346,4128768,-0.001380,0.000188,-0.001806,0.374180,-9.745724,-0.807456
308927375,1763493607007097139,377706.897346,4128768,0.000659,-0.001053,-0.000138,0.371027,-9.728188,-0.810753
309906372,1763493607008076173,377706.898346,4128768,0.000274,-0.002693,-0.002191,0.378896,-9.744121,-0.793177
310884387,1763493607009054188,377706.899346,4128768,-0.001371,0.003881,-0.002228,0.372500,-9.744150,-0.791639
311863013,1763493607010032814,377706.900346,4128768,-0.000151,-0.000664,-0.001787,0.369433,-9.740972,-0.813877
312857861,1763493607011027625,377706.901346,4128768,-0.000546,-0.001908,-0.002606,0.359863,-9.737792,-0.806042
313994524,1763493607012164325,377706.902346,4128768,-0.000138,-0.001892,-0.002611,0.364561,-9.740977,-0.805922
314972891,1763493607013142691,377706.903346,4128768,-0.000968,-0.002287,-0.000968,0.374107,-9.740907,-0.794787
315951183,1763493607014121003,377706.904346,4128768,-0.002602,-0.001898,-0.001390,0.361401,-9.729836,-0.806049
316931143,1763493607015100944,377706.905346,4128768,-0.000174,0.001850,0.001066,0.361392,-9.739355,-0.804381
317909713,1763493607016079514,377706.906346,4128768,-0.001783,0.000570,-0.002199,0.370965,-9.742553,-0.807511
318904321,1763493607017074066,377706.907346,4128768,-0.002613,0.001811,-0.002634,0.356626,-9.750568,-0.799583
319898725,1763493607018068526,377706.908346,4128768,0.001046,0.001028,-0.000162,0.356514,-9.734592,-0.804400
320878592,1763493607019048355,377706.909346,4128768,0.002751,-0.003969,-0.004226,0.350132,-9.745815,-0.805917
321867903,1763493607020037685,377706.910346,4128768,-0.000969,-0.001891,-0.003454,0.362955,-9.734591,-0.810690
323004917,1763493607021174718,377706.911346,4128768,-0.002610,0.000987,-0.001817,0.364485,-9.731409,-0.804382
323983432,1763493607022153215,377706.912346,4128768,0.005559,-0.001849,0.000285,0.364501,-9.728167,-0.798047
324961910,1763493607023131693,377706.913346,4128768,-0.001766,0.000167,-0.003037,0.359612,-9.729785,-0.796451
325940185,1763493607024109986,377706.914346,4128768,0.001494,-0.002276,-0.001370,0.345307,-9.741000,-0.794903
326933681,1763493607025103482,377706.915346,4128768,-0.003002,-0.001470,-0.001806,0.367843,-9.748941,-0.804324
327930992,1763493607026100775,377706.916346,4128768,0.002314,0.000991,-0.003009,0.358177,-9.739422,-0.799611
328920341,1763493607027090123,377706.917346,4128768,0.002687,-0.000638,0.000268,0.377315,-9.756886,-0.796208
329899096,1763493607028068879,377706.918346,4128768,0.004756,-0.001470,-0.001753,0.364525,-9.752121,-0.799471
330877519,1763493607029047320,377706.919346,4128768,0.000669,0.002244,-0.000974,0.369355,-9.753748,-0.804227
331855571,1763493607030025353,377706.920346,4128768,0.001548,-0.002293,-0.003815,0.385207,-9.737788,-0.801008
332993641,1763493607031163442,377706.921346,4128768,0.000624,-0.002693,0.000268,0.358081,-9.742540,-0.793226
334004063,1763493607032173846,377706.922346,4128768,0.001867,-0.000208,0.000679,0.361454,-9.756998,-0.809033
334982319,1763493607033152120,377706.923346,4128768,0.008849,0.002227,-0.000904,0.363033,-9.753853,-0.809052
335960593,1763493607034130394,377706.924346,4128768,0.005188,0.001006,-0.002177,0.374269,-9.752186,-0.807489
336940367,1763493607035110168,377706.925346,4128768,0.003123,0.002648,0.000261,0.372603,-9.748968,-0.813813
337918271,1763493607036088054,377706.926346,4128768,0.007188,-0.001449,0.001534,0.367729,-9.752166,-0.802725
338912120,1763493607037081921,377706.927346,4128768,0.007218,-0.004336,-0.000494,0.355038,-9.736212,-0.817165
339891153,1763493607038060936,377706.928346,4128768,0.003489,0.000604,0.001499,0.366228,-9.747414,-0.805954
340908205,1763493607039077969,377706.929346,4128768,0.002301,0.002247,0.000260,0.367706,-9.750581,-0.796347
341886831,1763493607040056614,377706.930346,4128768,0.007196,0.001036,0.000700,0.366144,-9.750584,-0.804290
342865661,1763493607041035443,377706.931346,4128768,0.008030,-0.002264,-0.001745,0.355050,-9.763328,-0.805876
344002194,1763493607042171995,377706.932346,4128768,0.008422,0.001824,-0.002971,0.372731,-9.761809,-0.824876
344981765,1763493607043151547,377706.933346,4128768,0.009225,0.001461,-0.000087,0.366202,-9.752204,-0.807429
345962557,1763493607044132229,377706.934346,4128768,0.003941,-0.002289,-0.000932,0.377294,-9.756891,-0.789914
346941572,1763493607045111392,377706.935346,4128768,0.005148,0.003494,0.001101,0.372532,-9.752165,-0.801117
347934773,1763493607046104592,377706.936346,4128768,0.006403,-0.000234,-0.003800,0.372565,-9.750561,-0.801125
348929139,1763493607047098922,377706.937346,4128768,0.007202,0.000194,0.000710,0.366200,-9.747400,-0.805884
349908710,1763493607048078492,377706.938346,4128768,0.003894,0.002269,0.002725,0.364497,-9.749008,-0.802662
350887095,1763493607049056896,377706.939346,4128768,0.005949,-0.003504,0.003181,0.359772,-9.739367,-0.799653
351865647,1763493607050035430,377706.940346,4128768,0.007618,0.000195,-0.002169,0.364578,-9.740948,-0.796454
353003606,1763493607051173370,377706.941346,4128768,0.005961,0.001854,-0.000136,0.364379,-9.740993,-0.786844
353981769,1763493607052151570,377706.942346,4128768,0.008432,0.008027,-0.000544,0.359807,-9.755386,-0.805925
354975044,1763493607053144844,377706.943346,4128768,0.007609,0.002688,-0.000531,0.368029,-9.758657,-0.817038
355952559,1763493607054122360,377706.944346,4128768,0.003949,-0.001482,-0.000930,0.382094,-9.745746,-0.794719
356932074,1763493607055101856,377706.945346,4128768,0.005567,-0.000620,0.000290,0.363003,-9.750561,-0.801143
357909996,1763493607056079797,377706.946346,4128768,0.005211,-0.003959,-0.003380,0.362836,-9.745756,-0.793200
358908067,1763493607057077849,377706.947346,4128768,0.005965,0.001850,0.001922,0.357912,-9.736128,-0.785308
359887396,1763493607058057179,377706.948346,4128768,0.004761,-0.000240,-0.001767,0.369256,-9.737774,-0.793224
360876023,1763493607059045823,377706.949346,4128768,0.002705,0.000618,-0.001779,0.380312,-9.731293,-0.783656
361872389,1763493607060042190,377706.950346,4128768,0.001494,-0.000669,-0.002193,0.366195,-9.747361,-0.812210
362863978,1763493607061033779,377706.951346,4128768,0.002270,0.001441,0.001493,0.362961,-9.742559,-0.796419
364003530,1763493607062173331,377706.952346,4128768,0.000667,0.000610,-0.000981,0.367724,-9.753717,-0.799436
365007526,1763493607063177290,377706.953346,4128768,0.000252,-0.001462,-0.000546,0.380426,-9.752029,-0.789838
365987560,1763493607064157361,377706.954346,4128768,0.001862,0.001000,0.001090,0.372429,-9.740910,-0.794696
366968130,1763493607065137931,377706.955346,4128768,0.005135,-0.000200,-0.000539,0.364480,-9.745722,-0.794751
367948349,1763493607066118150,377706.956346,4128768,0.003925,0.001017,-0.000137,0.374100,-9.742513,-0.801097
368953364,1763493607067123128,377706.957346,4128768,-0.001342,-0.001882,-0.002613,0.380392,-9.742569,-0.796288
369934083,1763493607068103884,377706.958346,4128768,-0.001828,-0.001476,-0.000172,0.366129,-9.745729,-0.801121
370914394,1763493607069084213,377706.959346,4128768,0.002687,0.000192,-0.001383,0.363026,-9.744213,-0.804404
371894224,1763493607070064006,377706.960346,4128768,0.003950,-0.002295,-0.002170,0.367693,-9.737727,-0.794796
372875683,1763493607071045466,377706.961346,4128768,-0.000546,0.002234,-0.001802,0.363025,-9.752146,-0.799581
373865920,1763493607072035721,377706.962346,4128768,0.004755,-0.003934,-0.000506,0.367637,-9.744159,-0.789989
375004916,1763493607073174717,377706.963346,4128768,-0.000113,-0.000239,-0.005087,0.367760,-9.761722,-0.794723
375999931,1763493607074169714,377706.964346,4128768,-0.000150,-0.003518,-0.001786,0.377374,-9.752131,-0.797950
376980317,1763493607075150099,377706.965346,4128768,0.000285,-0.003953,-0.004242,0.372487,-9.748953,-0.793139
377960202,1763493607076130003,377706.966346,4128768,0.001481,-0.006005,0.001517,0.369341,-9.748965,-0.805855
378956384,1763493607077126166,377706.967346,4128768,0.002753,-0.001872,-0.004654,0.372464,-9.755302,-0.793089
379937084,1763493607078106885,377706.968346,4128768,-0.002632,-0.000232,0.002691,0.375707,-9.744136,-0.797939
380918080,1763493607079087881,377706.969346,4128768,-0.005828,-0.003949,-0.003862,0.367621,-9.744148,-0.788433
381898688,1763493607080068470,377706.970346,4128768,0.001083,-0.000250,-0.004245,0.364611,-9.764984,-0.804204
382904888,1763493607081074670,377706.971346,4128768,0.000279,0.000596,-0.002615,0.366204,-9.755358,-0.801122
383885144,1763493607082054945,377706.972346,4128768,-0.003029,-0.003507,0.000252,0.375651,-9.752136,-0.796241
384877159,1763493607083046941,377706.973346,4128768,-0.003419,-0.000255,-0.003046,0.366065,-9.742589,-0.793234
385902303,1763493607084072104,377706.974346,4128768,-0.007103,-0.001045,-0.000204,0.363059,-9.758564,-0.805920
386883466,1763493607085053286,377706.975346,4128768,-0.006296,-0.000259,-0.002246,0.369399,-9.744181,-0.807486
387863778,1763493607086033579,377706.976346,4128768,-0.003830,-0.003136,-0.003028,0.364602,-9.748972,-0.802725
388868311,1763493607087038093,377706.977346,4128768,-0.006264,-0.002306,-0.004279,0.378932,-9.761728,-0.796211
389885882,1763493607088055664,377706.978346,4128768,-0.003835,-0.001463,0.000643,0.377236,-9.745693,-0.786806
390866397,1763493607089036197,377706.979346,4128768,-0.004199,-0.004413,-0.004647,0.364539,-9.747332,-0.807454
392004911,1763493607090174730,377706.980346,4128768,-0.004653,-0.001055,-0.000183,0.356547,-9.750590,-0.804287
392986593,1763493607091156375,377706.981346,4128768,-0.005842,-0.002720,-0.003049,0.366044,-9.742582,-0.780487
393967071,1763493607092136853,377706.982346,4128768,-0.007054,-0.001101,-0.004692,0.351849,-9.749023,-0.805994
394948067,1763493607093117849,377706.983346,4128768,-0.005874,-0.001503,-0.003461,0.359770,-9.750579,-0.802763
395928527,1763493607094098327,377706.984346,4128768,-0.007484,-0.002333,-0.003485,0.386890,-9.753734,-0.805710
396924930,1763493607095094694,377706.985346,4128768,-0.001415,-0.001444,0.001059,0.378846,-9.753689,-0.789854
397905242,1763493607096075043,377706.986346,4128768,-0.005049,-0.006020,-0.001387,0.378898,-9.753746,-0.802581
399311181,1763493607097480612,377706.987346,4128768,-0.003400,-0.001490,-0.003446,0.366131,-9.736202,-0.801210
